1.000000 0.000000 0.000000 29785.105338
0.784925 0.617719 -18468.274900 23361.882277
0.232449 0.968487 -29035.181550 6820.187335
-0.419607 0.898336 -27020.605123 -12847.438599
-0.885588 0.433738 -13013.636338 -27074.789834
-0.955191 -0.223005 7038.948961 -29320.674874
-0.592066 -0.776928 24118.157955 -18226.435585
0.041469 -0.973428 30227.994229 1341.489968
0.654482 -0.720022 22370.249327 20357.181941
0.962833 -0.133282 4115.291623 29944.584178
0.822701 0.514237 -16095.710165 25589.373118
0.298189 0.919706 -28855.235141 9187.285571
-0.365578 0.889715 -28018.959374 -11750.659895
-0.851972 0.433689 -13628.034987 -27299.682933
-0.921449 -0.231960 7683.555214 -29657.221974
-0.533943 -0.780179 25441.796055 -17227.494193
0.120731 -0.934174 30502.993654 4038.113998
0.711962 -0.612885 20026.850725 23374.174966
0.936640 0.021380 -798.338395 30780.496318
0.676973 0.642495 -21339.326408 22256.398899
0.065020 0.925921 -30865.400217 1940.140514
-0.578625 0.717438 -24006.721986 -19711.798665
-0.906372 0.122388 -3904.743493 -30969.787576
-0.732025 -0.537012 18735.041772 -25136.183795
-0.146109 -0.890223 31061.812802 -4905.680921
0.520526 -0.730805 25569.122151 18414.114417
0.880281 -0.146389 4996.935965 31168.923680
0.717089 0.521293 -18808.789344 25459.897804
0.122874 0.870491 -31523.562059 4131.066237
-0.542584 0.680285 -24770.831577 -20227.576812
-0.858242 0.060394 -1878.402475 -32134.340293
-0.609653 -0.593070 22844.190368 -22957.876937
0.047795 -0.839636 32485.309986 2202.849862
0.664745 -0.499102 19345.515964 26394.592022
0.796542 0.195816 -8297.447870 31859.291746
0.333350 0.734904 -30451.293356 13198.294020
-0.380838 0.693233 -29064.600652 -16730.596216
-0.767639 0.084719 -2960.788128 -33819.568003
-0.475630 -0.581124 27178.237862 -21106.089870
0.250637 -0.681008 32409.291398 13078.785839
0.688052 -0.084753 2913.286966 35538.487348
0.318886 0.564095 -32936.643961 16174.112311
-0.414772 0.403777 -24038.845975 -29739.564842
-0.327808 -0.321175 33105.922277 -22616.655161
0.345036 -0.210498 -3608.441083 29873.929994
-0.639180 0.227749 -65678.142061 -1134.783272
-1.866678 0.135718 -49758.235249 -4731.264657
-2.935780 0.027211 -46149.395958 -4880.809691
-3.949572 -0.082225 -44436.232252 -4871.035966
