-0.000001 1999.961486 0.000010 0.008000
0.000499 1999.956579 0.000010 0.008000
0.000999 1999.951400 0.000010 0.008000
0.001499 1999.946048 0.000010 0.008000
0.001999 1999.940667 0.000010 0.008000
0.002499 1999.935444 0.000010 0.008000
0.002999 1999.930602 0.000010 0.008000
0.003499 1999.926360 0.000010 0.008000
0.003999 1999.922859 0.000010 0.008000
0.004499 1999.920016 0.000010 0.008000
0.005000 1999.917308 0.000010 0.008000
0.005500 1999.913554 0.000010 0.008000
0.006000 1999.907028 0.000010 0.008000
0.006500 1999.906035 0.000010 0.008000
0.007000 1999.905512 0.000010 0.008000
0.007500 1999.905896 0.000010 0.008000
0.008000 1999.907440 0.000010 0.008000
0.008500 1999.910248 0.000010 0.008000
0.009000 1999.914301 0.000010 0.008000
0.009500 1999.919485 0.000010 0.008000
0.010000 1999.925608 0.000010 0.008000
0.010500 1999.932432 0.000010 0.008000
0.011000 1999.939688 0.000010 0.008000
0.011500 1999.947098 0.000010 0.008000
0.012000 1999.954398 0.000010 0.008000
0.012500 1999.961354 0.000010 0.008000
0.013000 1999.967778 0.000010 0.008000
0.013500 1999.973563 0.000010 0.008000
0.014000 1999.978672 0.000010 0.008000
0.014500 1999.983096 0.000010 0.008000
0.015000 1999.986850 0.000010 0.008000
0.015500 1999.989969 0.000010 0.008000
0.016000 1999.992504 0.000010 0.008000
0.016500 1999.994516 0.000010 0.008000
0.017000 1999.996073 0.000010 0.008000
0.017500 1999.997249 0.000010 0.008000
0.018000 1999.998115 0.000010 0.008000
0.018500 1999.998739 0.000010 0.008000
0.019000 1999.999179 0.000010 0.008000
0.019500 1999.999483 0.000010 0.008000
0.020000 1999.999687 0.000010 0.008000
0.020500 1999.999819 0.000010 0.008000
0.021000 1999.999901 0.000010 0.008000
0.021500 1999.999949 0.000010 0.008000
0.022000 1999.999976 0.000010 0.008000
0.022500 1999.999990 0.000010 0.008000
0.023000 1999.999997 0.000010 0.008000
0.023500 1999.999999 0.000010 0.008000
0.024000 2000.000000 0.000010 0.008000
0.024500 2000.000000 0.000010 0.008000
0.025000 2000.000000 0.000010 0.008000
0.025500 2000.000000 0.000010 0.008000
0.026000 2000.000000 0.000010 0.008000
0.026500 2000.000000 0.000010 0.008000
0.027000 2000.000000 0.000010 0.008000
0.027500 2000.000000 0.000010 0.008000
0.028000 2000.000000 0.000010 0.008000
0.028500 2000.000000 0.000010 0.008000
0.029000 2000.000000 0.000010 0.008000
0.029500 2000.000000 0.000010 0.008000
0.030000 2000.000000 0.000010 0.008000
0.030500 2000.000000 0.000010 0.008000
0.031000 2000.000000 0.000010 0.008000
0.031500 2000.000000 0.000010 0.008000
0.032000 2000.000000 0.000010 0.008000
0.032500 2000.000000 0.000010 0.008000
0.033000 2000.000000 0.000010 0.008000
0.033500 2000.000000 0.000010 0.008000
0.034000 2000.000000 0.000010 0.008000
0.034500 2000.000000 0.000010 0.008000
0.035000 2000.000000 0.000010 0.008000
0.035500 2000.000000 0.000010 0.008000
0.036000 2000.000000 0.000010 0.008000
0.036500 2000.000000 0.000010 0.008000
0.037000 2000.000000 0.000010 0.008000
0.037500 2000.000000 0.000010 0.008000
0.038000 2000.000000 0.000010 0.008000
0.038500 2000.000000 0.000010 0.008000
0.039000 2000.000000 0.000010 0.008000
0.039500 2000.000000 0.000010 0.008000
0.040000 2000.000000 0.000010 0.008000
0.040500 2000.000000 0.000010 0.008000
0.041000 2000.000000 0.000010 0.008000
0.041500 2000.000000 0.000010 0.008000
0.042000 2000.000000 0.000010 0.008000
0.042500 2000.000000 0.000010 0.008000
0.043000 2000.000000 0.000010 0.008000
0.043500 2000.000000 0.000010 0.008000
0.044000 2000.000000 0.000010 0.008000
0.044500 2000.000000 0.000010 0.008000
0.045000 2000.000000 0.000010 0.008000
0.045500 2000.000000 0.000010 0.008000
0.046000 2000.000000 0.000010 0.008000
0.046500 2000.000000 0.000010 0.008000
0.047000 2000.000000 0.000010 0.008000
0.047500 2000.000000 0.000010 0.008000
0.048000 2000.000000 0.000010 0.008000
0.048500 2000.000000 0.000010 0.008000
0.049000 2000.000000 0.000010 0.008000
0.049500 2000.000000 0.000010 0.008000
0.050000 2000.000000 0.000010 0.008000
0.050500 2000.000000 0.000010 0.008000
0.051000 2000.000000 0.000010 0.008000
0.051500 2000.000000 0.000010 0.008000
0.052000 2000.000000 0.000010 0.008000
0.052500 2000.000000 0.000010 0.008000
0.053000 2000.000000 0.000010 0.008000
0.053500 2000.000000 0.000010 0.008000
0.054000 2000.000000 0.000010 0.008000
0.054500 2000.000000 0.000010 0.008000
0.055000 2000.000000 0.000010 0.008000
0.055500 2000.000000 0.000010 0.008000
0.056000 2000.000000 0.000010 0.008000
0.056500 2000.000000 0.000010 0.008000
0.057000 2000.000000 0.000010 0.008000
0.057500 2000.000000 0.000010 0.008000
0.058000 2000.000000 0.000010 0.008000
0.058500 2000.000000 0.000010 0.008000
0.059000 2000.000000 0.000010 0.008000
0.059500 2000.000000 0.000010 0.008000
0.060000 2000.000000 0.000010 0.008000
0.060500 2000.000000 0.000010 0.008000
0.061000 2000.000000 0.000010 0.008000
0.061500 2000.000000 0.000010 0.008000
0.062000 2000.000000 0.000010 0.008000
0.062500 2000.000000 0.000010 0.008000
0.063000 2000.000000 0.000010 0.008000
0.063500 2000.000000 0.000010 0.008000
0.064000 2000.000000 0.000010 0.008000
0.064500 2000.000000 0.000010 0.008000
0.065000 2000.000000 0.000010 0.008000
0.065500 2000.000000 0.000010 0.008000
0.066000 2000.000000 0.000010 0.008000
0.066500 2000.000000 0.000010 0.008000
0.067000 2000.000000 0.000010 0.008000
0.067500 2000.000000 0.000010 0.008000
0.068000 2000.000000 0.000010 0.008000
0.068500 2000.000000 0.000010 0.008000
0.069000 2000.000000 0.000010 0.008000
0.069500 2000.000000 0.000010 0.008000
0.070000 2000.000000 0.000010 0.008000
0.070500 2000.000000 0.000010 0.008000
0.071000 2000.000000 0.000010 0.008000
0.071500 2000.000000 0.000010 0.008000
0.072000 2000.000000 0.000010 0.008000
0.072500 2000.000000 0.000010 0.008000
0.073000 2000.000000 0.000010 0.008000
0.073500 2000.000000 0.000010 0.008000
0.074000 2000.000000 0.000010 0.008000
0.074500 2000.000000 0.000010 0.008000
0.075000 2000.000000 0.000010 0.008000
0.075500 2000.000000 0.000010 0.008000
0.076000 2000.000000 0.000010 0.008000
0.076500 2000.000000 0.000010 0.008000
0.077000 2000.000000 0.000010 0.008000
0.077500 2000.000000 0.000010 0.008000
0.078000 2000.000000 0.000010 0.008000
0.078500 2000.000000 0.000010 0.008000
0.079000 2000.000000 0.000010 0.008000
0.079500 2000.000000 0.000010 0.008000
0.080000 2000.000000 0.000010 0.008000
0.080500 2000.000000 0.000010 0.008000
0.081000 2000.000000 0.000010 0.008000
0.081500 2000.000000 0.000010 0.008000
0.082000 2000.000000 0.000010 0.008000
0.082500 2000.000000 0.000010 0.008000
0.083000 2000.000000 0.000010 0.008000
0.083500 2000.000000 0.000010 0.008000
0.084000 2000.000000 0.000010 0.008000
0.084500 2000.000000 0.000010 0.008000
0.085000 2000.000000 0.000010 0.008000
0.085500 2000.000000 0.000010 0.008000
0.086000 2000.000000 0.000010 0.008000
0.086500 2000.000000 0.000010 0.008000
0.087000 2000.000000 0.000010 0.008000
0.087500 2000.000000 0.000010 0.008000
0.088000 2000.000000 0.000010 0.008000
0.088500 2000.000000 0.000010 0.008000
0.089000 2000.000000 0.000010 0.008000
0.089500 2000.000000 0.000010 0.008000
0.090000 2000.000000 0.000010 0.008000
0.090500 2000.000000 0.000010 0.008000
0.091000 2000.000000 0.000010 0.008000
0.091500 2000.000000 0.000010 0.008000
0.092000 2000.000000 0.000010 0.008000
0.092500 2000.000000 0.000010 0.008000
0.093000 2000.000000 0.000010 0.008000
0.093500 2000.000000 0.000010 0.008000
0.094000 2000.000000 0.000010 0.008000
0.094500 2000.000000 0.000010 0.008000
0.095000 2000.000000 0.000010 0.008000
0.095500 2000.000000 0.000010 0.008000
0.096000 2000.000000 0.000010 0.008000
0.096500 2000.000000 0.000010 0.008000
0.097000 2000.000000 0.000010 0.008000
0.097500 2000.000000 0.000010 0.008000
0.098000 2000.000000 0.000010 0.008000
0.098500 2000.000000 0.000010 0.008000
0.099000 2000.000000 0.000010 0.008000
0.099500 2000.000000 0.000010 0.008000
0.100000 2000.000000 0.000010 0.008000
0.100500 2000.000000 0.000010 0.008000
0.101000 2000.000000 0.000010 0.008000
0.101500 2000.000000 0.000010 0.008000
0.102000 2000.000000 0.000010 0.008000
0.102500 2000.000000 0.000010 0.008000
0.103000 2000.000000 0.000010 0.008000
0.103500 2000.000000 0.000010 0.008000
0.104000 2000.000000 0.000010 0.008000
0.104500 2000.000000 0.000010 0.008000
0.105000 2000.000000 0.000010 0.008000
0.105500 2000.000000 0.000010 0.008000
0.106000 2000.000000 0.000010 0.008000
0.106500 2000.000000 0.000010 0.008000
0.107000 2000.000000 0.000010 0.008000
0.107500 2000.000000 0.000010 0.008000
0.108000 2000.000000 0.000010 0.008000
0.108500 2000.000000 0.000010 0.008000
0.109000 2000.000000 0.000010 0.008000
0.109500 2000.000000 0.000010 0.008000
0.110000 2000.000000 0.000010 0.008000
0.110500 2000.000000 0.000010 0.008000
0.111000 2000.000000 0.000010 0.008000
0.111500 2000.000000 0.000010 0.008000
0.112000 2000.000000 0.000010 0.008000
0.112500 2000.000000 0.000010 0.008000
0.113000 2000.000000 0.000010 0.008000
0.113500 2000.000000 0.000010 0.008000
0.114000 2000.000000 0.000010 0.008000
0.114500 2000.000000 0.000010 0.008000
0.115000 2000.000000 0.000010 0.008000
0.115500 2000.000000 0.000010 0.008000
0.116000 2000.000000 0.000010 0.008000
0.116500 2000.000000 0.000010 0.008000
0.117000 2000.000000 0.000010 0.008000
0.117500 2000.000000 0.000010 0.008000
0.118000 2000.000000 0.000010 0.008000
0.118500 2000.000000 0.000010 0.008000
0.119000 2000.000000 0.000010 0.008000
0.119500 2000.000000 0.000010 0.008000
0.120000 2000.000000 0.000010 0.008000
0.120500 2000.000000 0.000010 0.008000
0.121000 2000.000000 0.000010 0.008000
0.121500 2000.000000 0.000010 0.008000
0.122000 2000.000000 0.000010 0.008000
0.122500 2000.000000 0.000010 0.008000
0.123000 2000.000000 0.000010 0.008000
0.123500 2000.000000 0.000010 0.008000
0.124000 2000.000000 0.000010 0.008000
0.124500 2000.000000 0.000010 0.008000
0.125000 2000.000000 0.000010 0.008000
0.125500 2000.000000 0.000010 0.008000
0.126000 2000.000000 0.000010 0.008000
0.126500 2000.000000 0.000010 0.008000
0.127000 2000.000000 0.000010 0.008000
0.127500 2000.000000 0.000010 0.008000
0.128000 2000.000000 0.000010 0.008000
0.128500 2000.000000 0.000010 0.008000
0.129000 2000.000000 0.000010 0.008000
0.129500 2000.000000 0.000010 0.008000
0.130000 2000.000000 0.000010 0.008000
0.130500 2000.000000 0.000010 0.008000
0.131000 2000.000000 0.000010 0.008000
0.131500 2000.000000 0.000010 0.008000
0.132000 2000.000000 0.000010 0.008000
